"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-02-16","3.4",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","21.0","H,,S","28.9",",,W","15.0",",,W",,,"  100",",,W","   70",",,W",,,,,"7.6",",,W","11.2",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-02-17","3.6",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","23.4","H,,S","30.0",",,W","19.4",",,W",,,"  180",",,W","  180",",,W",,,,,"7.2",",,W","9.4",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-02-18","2.7",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","22.4","H,,S","27.2",",,W","20.0",",,W",,,"  190",",,W","  170",",,W",,,,,"5.8",",,W","7.6",",,W","    1",",,W","    1",",,W",,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-02-19","3.4",",,W",,,,,,,"3.3",",,W,2400","0.0",",,W","0.0",",,W","21.5","H,,S","25.0",",,W","15.6",",,W",,,"  320",",,W","  290",",,W",,,,,"7.2",",,W","11.6",",,W","    1",",,W","    1",",,W",,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-02-20","3.1",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.6","H,,S","27.8",",,W","12.2",",,W",,,"  110",",,W","   50",",,W",,,,,"5.8",",,W","10.3",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-02-21","2.2",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","22.8","H,,S","30.0",",,W","17.2",",,W",,,"  110",",,W","  110",",,W",,,,,"5.8",",,W","8.1",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-02-22","2.6",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.2","H,,S","30.6",",,W","19.4",",,W",,,"  150",",,W","  180",",,W",,,,,"5.8",",,W","8.5",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-02-23","2.5",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.3","H,,S","30.0",",,W","21.1",",,W",,,"  260",",,W","  270",",,W",,,,,"6.3",",,W","9.8",",,W","    1",",,W",,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-02-24","2.8",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","23.9","H,,S","30.0",",,W","20.0",",,W",,,"  270",",,W","  280",",,W",,,,,"7.2",",,W","8.9",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-02-25","2.8",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.0","H,,S","28.9",",,W","20.0",",,W",,,"  340",",,W","  290",",,W",,,,,"6.3",",,W","8.9",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-02-26","2.2",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","23.7","H,,S","29.4",",,W","19.4",",,W",,,"  270",",,W","  270",",,W",,,,,"5.4",",,W","8.5",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-02-27","2.4",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","23.9","H,,S","27.8",",,W","20.6",",,W",,,"  280",",,W","  270",",,W",,,,,"5.8",",,W","14.3",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-02-28","3.2",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","22.2","H,,S","26.7",",,W","17.8",",,W",,,"  300",",,W","  340",",,W",,,,,"7.2",",,W","11.6",",,W",,,,,,,"    1",",,W"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-01","3.1",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","19.3","H,,S","26.1",",,W","15.6",",,W",,,"  320",",,W","  260",",,W",,,,,"6.7",",,W","11.6",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-02","2.8",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","19.8","H,,S","25.6",",,W","14.4",",,W",,,"  260",",,W","  270",",,W",,,,,"7.2",",,W","13.9",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-03","2.6",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","20.8","H,,S","28.3",",,W","15.0",",,W",,,"  280",",,W","  280",",,W",,,,,"5.8",",,W","9.4",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-04","2.6",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","23.4","H,,S","31.7",",,W","18.3",",,W",,,"  340",",,W","   90",",,W",,,,,"5.8",",,W","9.4",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-05","3.4",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.3","H,,S","31.1",",,W","17.8",",,W",,,"  110",",,W","  110",",,W",,,,,"7.2",",,W","12.1",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-06","3.6",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","25.2","H,,S","31.7",",,W","18.9",",,W",,,"  140",",,W","  150",",,W",,,,,"7.2",",,W","12.5",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-07","3.1",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","25.7","H,,S","31.1",",,W","21.7",",,W",,,"  150",",,W","  150",",,W",,,,,"6.7",",,W","10.7",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-08","3.7",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","25.6","H,,S","30.0",",,W","23.3",",,W",,,"  190",",,W","  190",",,W",,,,,"7.6",",,W","9.8",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-09","4.8",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","25.8","H,,S","30.0",",,W","23.9",",,W",,,"  190",",,W","  180",",,W",,,,,"9.4",",,W","13.4",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-10","3.1",",,W",,,,,,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","25.2","H,,S","28.9",",,W","22.2",",,W",,,"  320",",,W","  290",",,W",,,,,"8.1",",,W","12.5",",,W",,,,,"    1",",,W",,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-11","5.5",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.9","H,,S","30.0",",,W","22.2",",,W",,,"  190",",,W","  190",",,W",,,,,"9.4",",,W","13.4",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-12","7.8",",,W",,,,,,,"10.4",",,W,2400","0.0",",,W","0.0",",,W","22.3","H,,S","26.1",",,W","8.9",",,W",,,"  210",",,W","  310",",,W",,,,,"12.5",",,W","17.9",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-13","4.2",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","12.1","H,,S","21.1",",,W","5.0",",,W",,,"  360",",,W","  350",",,W",,,,,"7.2",",,W","11.2",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-14","3.7",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.3","H,,S","27.2",",,W","12.2",",,W",,,"  110",",,W","  130",",,W",,,,,"6.7",",,W","10.3",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-15","3.2",",,W",,,,,,,"26.4",",,W,2400","0.0",",,W","0.0",",,W","23.3","H,,S","28.9",",,W","19.4",",,W",,,"  310",",,W","  280",",,W",,,,,"10.7",",,W","15.7",",,W","    1",",,W",,,"    1",",,W",,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-16","2.8",",,W",,,,,,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","22.5","H,,S","26.7",",,W","20.0",",,W",,,"  260",",,W","  260",",,W",,,,,"5.4",",,W","9.8",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-17","2.1",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","22.3","H,,S","26.1",",,W","18.3",",,W",,,"  180",",,W","  240",",,W",,,,,"5.8",",,W","8.1",",,W","    1",",,W",,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-18","2.5",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","23.3","H,,S","30.6",",,W","18.3",",,W",,,"  190",",,W","  220",",,W",,,,,"6.3",",,W","8.9",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-19","3.2",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.9","H,,S","30.0",",,W","20.6",",,W",,,"  190",",,W","  180",",,W",,,,,"6.3",",,W","7.6",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-20","3.6",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","23.8","H,,S","28.9",",,W","18.3",",,W",,,"  350",",,W","  330",",,W",,,,,"6.7",",,W","9.8",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-21","3.6",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","21.3","H,,S","29.4",",,W","13.9",",,W",,,"   80",",,W","   80",",,W",,,,,"6.3",",,W","10.7",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-22","3.8",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.2","H,,S","31.1",",,W","18.9",",,W",,,"  130",",,W","  130",",,W",,,,,"7.2",",,W","11.6",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-23","5.2",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","25.7","H,,S","30.6",",,W","22.8",",,W",,,"  200",",,W","  200",",,W",,,,,"10.3",",,W","16.1",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-24","3.5",",,W",,,,,,,"36.1",",,W,2400","0.0",",,W","0.0",",,W","23.7","H,,S","25.0",",,W","17.2",",,W",,,"  310",",,W","  290",",,W",,,,,"6.7",",,W","12.5",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-25","3.4",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","20.5","H,,S","26.7",",,W","16.7",",,W",,,"  290",",,W","  290",",,W",,,,,"7.6",",,W","13.4",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-26","3.8",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","20.3","H,,S","27.2",",,W","15.6",",,W",,,"  270",",,W","  270",",,W",,,,,"8.1",",,W","14.8",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-27","3.9",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","21.8","H,,S","27.2",",,W","17.2",",,W",,,"  320",",,W","  300",",,W",,,,,"7.2",",,W","11.6",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-28","3.6",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","22.9","H,,S","28.3",",,W","19.4",",,W",,,"  270",",,W","  250",",,W",,,,,"6.7",",,W","11.6",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-29","2.2",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","23.7","H,,S","30.0",",,W","17.8",",,W",,,"  260",",,W","  270",",,W",,,,,"5.8",",,W","12.5",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-30","4.7",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.9","H,,S","31.1",",,W","20.6",",,W",,,"  170",",,W","  140",",,W",,,,,"8.1",",,W","12.5",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-03-31","5.5",",,W",,,,,,,"1.0",",,W,2400","0.0",",,W","0.0",",,W","25.5","H,,S","30.0",",,W","22.8",",,W",,,"  190",",,W","  190",",,W",,,,,"10.7",",,W","15.7",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-01","2.7",",,W",,,,,,,"34.8",",,W,2400","0.0",",,W","0.0",",,W","25.1","H,,S","28.3",",,W","20.0",",,W",,,"  190",",,W","  180",",,W",,,,,"8.1",",,W","12.1",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-02","3.0",",,W",,,,,,,"28.2",",,W,2400","0.0",",,W","0.0",",,W","24.2","H,,S","28.3",",,W","18.3",",,W",,,"  320",",,W","  300",",,W",,,,,"11.2",",,W","15.7",",,W","    1",",,W",,,"    1",",,W",,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-03","1.9",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","21.8","H,,S","26.7",",,W","20.0",",,W",,,"  350",",,W","  350",",,W",,,,,"5.4",",,W","9.4",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-04","2.1",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","23.4","H,,S","29.4",",,W","18.3",",,W",,,"  130",",,W","  130",",,W",,,,,"6.3",",,W","11.2",",,W",,,,,"    1",",,W",,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-05","5.0",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","25.6","H,,S","31.1",",,W","22.2",",,W",,,"  190",",,W","  190",",,W",,,,,"9.8",",,W","13.4",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-06","5.0",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","26.9","H,,S","30.6",",,W","25.0",",,W",,,"  180",",,W","  180",",,W",,,,,"8.9",",,W","11.6",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-07","5.2",",,W",,,,,,,"34.0",",,W,2400","0.0",",,W","0.0",",,W","25.4","H,,S","27.2",",,W","21.7",",,W",,,"  270",",,W","  290",",,W",,,,,"11.2",",,W","19.2",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-08","5.8",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","21.6","H,,S","24.4",",,W","18.9",",,W",,,"  270",",,W","  270",",,W",,,,,"9.4",",,W","17.4",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-09","4.5",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","20.0","H,,S","24.4",",,W","14.4",",,W",,,"  300",",,W","  270",",,W",,,,,"9.8",",,W","18.8",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-10","2.0",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.1","H,,S","25.0",",,W","13.3",",,W",,,"  240",",,W","  250",",,W",,,,,"5.4",",,W","7.2",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-11","3.2",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","21.6","H,,S","29.4",",,W","16.7",",,W",,,"  330",",,W","  140",",,W",,,,,"5.8",",,W","9.8",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-12","3.6",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","23.8","H,,S","31.1",",,W","18.9",",,W",,,"  290",",,W","  120",",,W",,,,,"7.2",",,W","10.3",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-13","3.2",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.9","H,,S","30.0",",,W","21.1",",,W",,,"  120",",,W","  110",",,W",,,,,"6.7",",,W","10.3",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-14","2.9",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","26.3","H,,S","30.0",",,W","23.9",",,W",,,"  290",",,W","  280",",,W",,,,,"6.7",",,W","9.8",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-15","2.6",",,W",,,,,,,"0.5",",,W,2400","0.0",",,W","0.0",",,W","26.1","H,,S","30.6",",,W","22.8",",,W",,,"  100",",,W","  110",",,W",,,,,"6.7",",,W","11.2",",,W",,,,,"    1",",,W",,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-16","3.0",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","26.2","H,,S","31.1",",,W","22.8",",,W",,,"  280",",,W","  280",",,W",,,,,"7.2",",,W","9.8",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-17","3.1",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","26.9","H,,S","31.1",",,W","23.9",",,W",,,"  260",",,W","  280",",,W",,,,,"6.7",",,W","12.1",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-18","2.7",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","26.4","H,,S","32.8",",,W","22.8",",,W",,,"  330",",,W","  280",",,W",,,,,"7.6",",,W","13.0",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-19","4.0",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.6","H,,S","28.9",",,W","18.9",",,W",,,"  360",",,W","   30",",,W",,,,,"6.7",",,W","9.8",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-20","3.5",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","22.6","H,,S","29.4",",,W","16.1",",,W",,,"   80",",,W","   60",",,W",,,,,"7.2",",,W","13.4",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-21","3.6",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.2","H,,S","30.6",",,W","19.4",",,W",,,"   80",",,W","  100",",,W",,,,,"7.6",",,W","13.0",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-22","3.5",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.6","H,,S","30.6",",,W","19.4",",,W",,,"   80",",,W","   30",",,W",,,,,"7.6",",,W","13.9",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-23","3.7",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","25.0","H,,S","31.1",",,W","20.0",",,W",,,"   90",",,W","  110",",,W",,,,,"9.4",",,W","12.5",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-24","3.7",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","25.9","H,,S","32.2",",,W","20.6",",,W",,,"   90",",,W","  110",",,W",,,,,"7.2",",,W","12.5",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-25","3.0",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","26.2","H,,S","32.2",",,W","21.7",",,W",,,"  310",",,W","   70",",,W",,,,,"6.3",",,W","9.4",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-26","3.4",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","26.1","H,,S","30.6",",,W","22.2",",,W",,,"  290",",,W","  260",",,W",,,,,"7.2",",,W","10.3",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-27","3.0",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","25.3","H,,S","31.1",",,W","18.9",",,W",,,"  270",",,W","  270",",,W",,,,,"6.3",",,W","8.1",",,W",,,,,,,"    1",",,W"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-28","3.3",",,W",,,,,,,"3.6",",,W,2400","0.0",",,W","0.0",",,W","24.9","H,,S","31.1",",,W","21.1",",,W",,,"  350",",,W","   20",",,W",,,,,"9.8",",,W","13.9",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-29","3.1",",,W",,,,,,,"31.0",",,W,2400","0.0",",,W","0.0",",,W","24.7","H,,S","31.7",",,W","20.6",",,W",,,"  240",",,W","  240",",,W",,,,,"9.4",",,W","13.0",",,W","    1",",,W",,,"    1",",,W",,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-04-30","3.3",",,W",,,,,,,"39.6",",,W,2400","0.0",",,W","0.0",",,W","23.9","H,,S","30.6",",,W","19.4",",,W",,,"  350",",,W","  140",",,W",,,,,"9.4",",,W","12.5",",,W","    1",",,W",,,"    1",",,W",,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-05-01","2.1",",,W",,,,,,,"0.8",",,W,2400","0.0",",,W","0.0",",,W","24.4","H,,S","30.0",",,W","20.6",",,W",,,"  360",",,W","  130",",,W",,,,,"6.3",",,W","9.8",",,W",,,,,"    1",",,W",,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-05-02","2.9",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","25.5","H,,S","30.6",",,W","21.7",",,W",,,"  270",",,W","  270",",,W",,,,,"6.3",",,W","8.5",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-05-03","3.2",",,W",,,,,,,"15.7",",,W,2400","0.0",",,W","0.0",",,W","27.0","H,,S","31.1",",,W","21.7",",,W",,,"  200",",,W","  170",",,W",,,,,"8.9",",,W","13.0",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-05-04","2.3",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","25.9","H,,S","31.1",",,W","22.8",",,W",,,"  260",",,W","  260",",,W",,,,,"6.3",",,W","8.1",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-05-05","2.5",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","28.1","H,,S","32.2",",,W","24.4",",,W",,,"  260",",,W","  260",",,W",,,,,"6.3",",,W","8.1",",,W",,,,,,,,
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","27.96331","-82.54","1.8","2022-05-06","4.2",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","27.5","H,,S","31.7",",,W","24.4",",,W",,,"  220",",,W","  220",",,W",,,,,"7.6",",,W","11.2",",,W",,,,,,,,
